,v_id,v_name,v_dist,v_cat
7038,4c6d9c0010faa143a863ee68,M&K Spanish Restaurant,1185,Spanish Restaurant
7039,4d8d02b9d00a6ea8c00b984f,Chuck's Pizzeria & Restaurant,979,Pizza Place
7040,4cf1a818899c6ea8dcfdf1c1,Lakruwana,270,Sri Lankan Restaurant
7041,4cfc0726c6cca35dcc808f32,Campo Bello Restaurante,311,Spanish Restaurant
7042,4cd1f1bb01eaf04df442c15d,New Choi Hee,561,Chinese Restaurant
7043,4f3248ef19836c91c7c89626,Asian Chinese Restaurant,1045,Chinese Restaurant
7044,53b720d5498e63627896954e,Cinderellas Restaurant,1190,Mexican Restaurant
7045,4f32a49319836c91c7ebb082,Uncle Nicks Restaurant,1165,Food
7046,4f3235bb19836c91c7c0fc4f,Lido Restaurant,1212,Food
7047,4f326e6019836c91c7d72537,Zidokos W Ind and AFR Restaurant,1212,Food
7048,4b786c10f964a52011cd2ee3,New Asha,1025,Sri Lankan Restaurant
7049,4b63728ff964a5208d7a2ae3,Angie's Pizza & Restaurant,782,Italian Restaurant
7050,5bde067986bc49002ce0bbe1,Via Margherita Restaurant,282,Italian Restaurant
7051,4e23092db3add90f9f4b0897,Classic Pizzeria & Restaurant,267,Pizza Place
7052,4f32478f19836c91c7c80d41,Joogwok Restaurant,393,Food
7053,4d0ea12626fba09377f5fd72,New Win Hing,324,Chinese Restaurant
7054,4e4cc21dbd413c4cc66bee42,Steven Dominick,539,Italian Restaurant
7055,4f441ec219836ed001926398,Legal Grounds Coffee and Legal Supply,501,Food
7056,4b5c7f38f964a520c53229e3,Starbucks,196,Coffee Shop
7057,4c9d236454c8a1cd8acf804b,Diamond Forest Chinese Food Restaurant,535,Chinese Restaurant
7058,505f5174e4b00e4386d8f55c,The Ranch Restaurant & Bar,637,Caribbean Restaurant
7059,4f32650819836c91c7d38c79,Paoluccis Restaurant,350,Food
7060,4cf310ca7e0da1cd731e9b97,Green Garden Chinese Restaurant,673,Chinese Restaurant
7061,4f3241bb19836c91c7c5af96,Villa Roma Pizzeria Restaurant,447,Food
7062,4f3231b619836c91c7bf6992,Mayflower Chinese Restaurant,1176,Chinese Restaurant
7063,4e4ac3591f6e2d88d8bdee8f,M & K spanish restaurant,307,Spanish Restaurant
7064,4bca626368f976b086615f83,Kyoto Sushi 5,349,Japanese Restaurant
7065,4f32135819833175d60e1586,C W D Carribean Restaurant,1091,Food
7066,4f32062d19833175d60ac132,Best Coffee Shop,848,Coffee Shop
7067,4daaa04bfa8cc7649739b8bb,The Coffeehouse,1146,Café
7068,53ba2986498efc27ecf908d4,El Patron Restaurant & Lounge Inc.,1056,Mexican Restaurant
7069,52ddabdf11d2b6d62f6b888c,Toppings Restaurant,1027,New American Restaurant
7070,5018811fe4b0b1e5266f69a1,Garabaldi Deli & Restaurant,1102,Mexican Restaurant
7071,533617bd498ed6460f8301f9,Wagner College Coffee House,1148,Café
7072,517f09e2e4b04c619af39e75,Chris Luner Coffee Counter,1065,Café
7073,4d8d02b9d00a6ea8c00b984f,Chuck's Pizzeria & Restaurant,1058,Pizza Place
7074,4f32440719836c91c7c699f4,Ritas Pizzeria and Restaurant,1092,Pizza Place
7075,4f32249919836c91c7ba5d9c,El Catracho Restaurant,911,Food
7076,4f32176019836c91c7b4e9d3,The Mango Tree Restaurant,832,Food
7077,524afd9511d21de821461024,Wazobia Restaurant,1019,African Restaurant
7078,4f32037d19833175d609be33,The Wright Taste Restaurant,1034,Food
7079,4e8e0b2902d54f3f32b2f08e,Mexico Azteca Grocery Deli & Restaurant,934,Deli / Bodega
7080,4f329bf919836c91c7e875bd,A and R Pizzeria Restaurant,1023,Food
7081,4f32abcd19836c91c7ee661d,Imperial Bar and Restaurant,1019,Food
7082,4d961da72bd6f04dd1ee2e50,Paradise Restaurant,1019,Spanish Restaurant
7083,4f44c68e19836ed0019667b2,Chan Shu Hong Chinese Restaurant,1039,Chinese Restaurant
7084,4f3248ef19836c91c7c89626,Asian Chinese Restaurant,1148,Chinese Restaurant
7085,4cfc0726c6cca35dcc808f32,Campo Bello Restaurante,642,Spanish Restaurant
7086,4b786c10f964a52011cd2ee3,New Asha,1127,Sri Lankan Restaurant
7087,4cf1a818899c6ea8dcfdf1c1,Lakruwana,1033,Sri Lankan Restaurant
7088,5a225160ff0306260ab68cd3,Unique Coffee Roasters,825,Café
7089,4ba11d67f964a520309937e3,Manor Restaurant,1130,American Restaurant
7090,5a08b7d351950e6fa9da7042,Chris's Restaurant,1078,Polish Restaurant
7091,4c085a77ffb8c9b64d366861,Chen's Restaurant,1088,Asian Restaurant
7092,4f329baa19836c91c7e857b5,Joe and Johns Toto's Restaurant and Bar,539,Food
7093,4a552f7af964a520ceb31fe3,The Original Goodfella's Brick Oven Pizza,1262,Pizza Place
7094,4f32230319836c91c7b9ba23,L A Boss Coffee Bar,417,Food
7095,4e7751f57d8b917603e041f5,Island Coffee Shop,923,Diner
7096,4f32b17d19836c91c7f07d73,Beanie's Coffee Shop,810,Food
7097,52a5de7c11d21aa8bb6844ff,La Pinela Restaurant,286,Italian Restaurant
7098,59b2ef1666fc6523c3b13ffc,Recuerdos Mexicanos Restaurant,513,Mexican Restaurant
7099,4f3231b619836c91c7bf6992,Mayflower Chinese Restaurant,732,Chinese Restaurant
7100,4f78b925e4b0a174b08574ac,Sara Peruvian Restaurant,556,Peruvian Restaurant
7101,57d8ce5a498e8558607c75c7,Jamdung Restaurant and Bar,909,Caribbean Restaurant
7102,4d619241d7206ea811d401f2,Cafe Con Pan Bakery & Restaurant,577,Latin American Restaurant
7103,578033b4498e0991fdde4bb7,CuZco Peruvian Restaurant,832,Restaurant
7104,4bd4aaba4e32d13a86a4bf80,Emociones II Mexican Restaurant,589,Mexican Restaurant
7105,4f327b6919836c91c7dc1596,Gino's Pizzeria and Restaurant,967,Pizza Place
7106,4f3244f819836c91c7c6fcd6,Basilles Restaurant,790,Pizza Place
7107,55557a63498ec8a69e5300a6,Metro Pizzeria & Restaurant,811,Italian Restaurant
7108,4f32135819833175d60e1586,C W D Carribean Restaurant,826,Food
7109,4b942c3ef964a520a76c34e3,Spain Restaurant,1039,Spanish Restaurant
7110,4f32a91619836c91c7ed6279,Eagle Coffee,185,Coffee Shop
7111,546cf921498e84042b9252ab,Shop & Eat - Halal Restaurant and Market,978,School
7112,4f320daf19833175d60bddc8,Hillier Gourmet Coffee Co,266,Coffee Shop
7113,4f32697f19836c91c7d5473a,Richmond Coffee,1048,Coffee Shop
7114,4c0e67c085e19521d678eea5,bella mama rosa staten island,283,Italian Restaurant
7115,4d51deac3062a1cd37786ba3,Bella Mama Rose Italian Restaurant,278,Italian Restaurant
7116,4b22f935f964a5205a5124e3,Real Madrid Restaurant,973,Spanish Restaurant
7117,4bad56c4f964a520c0473be3,Gino's Pizzeria,962,Pizza Place
7118,4ec82b386da1d1092f724459,Cheng's Chinese,954,Chinese Restaurant
7119,4cb8b6459552b60c33d7ce8b,Zio Nino's Pizzeria Restaurant,981,Pizza Place
7120,4b194ddaf964a520efda23e3,IHOP,907,Breakfast Spot
7121,4babeca6f964a520ded53ae3,China New Star,1032,Asian Restaurant
7122,4bd6244d7b1876b098188c86,Empire Szechuan,1233,Chinese Restaurant
7123,4f556f7e6b74e603f6c4d528,Unique Coffee Roasters,1063,Coffee Shop
7124,4f326d7419836c91c7d6ce5e,Unique Coffee System,1039,Coffee Shop
7125,545e49b7498ed0dddfc744f8,neighborhood coffee shop,197,Diner
7126,4b65ce53f964a520d9002be3,Island Coffee Shop,214,Coffee Shop
7127,4af63dc0f964a5208c0222e3,Joe & Pat Pizzeria and Restaurant,251,Pizza Place
7128,4c0ae6aa6071a5938474e032,Goodfella's Pizza & Restaurant,407,Pizza Place
7129,4d06abf2c2e5370451f1c467,Tokyo Sushi Japanese,147,Japanese Restaurant
7130,4d3c49b1d2c8f04dcd456072,Coffee House And Diner,848,Coffee Shop
7131,4ba11d67f964a520309937e3,Manor Restaurant,1007,American Restaurant
7132,4b71f6c5f964a52010672de3,Starbucks,1138,Coffee Shop
7133,4f32456819836c91c7c72b20,Number 1 Chinese Restaurant,958,Chinese Restaurant
7134,4e35b9daaeb7f67fbd346ef9,Waterfalls,993,Italian Restaurant
7135,4e78be0faeb726a0e684cf88,Island Cafe,964,Diner
7136,4f44fd7019836ed00197f61b,Good Appetite Dairy Restaurants,903,Food
7137,4bcdcee8511f9521542eb5c7,Z-One Diner & Lounge,1139,Diner
7138,4f3281e119836c91c7de8c15,Coffee Holding Co,1248,Food
7139,4ba16a96f964a5200ab537e3,Peking Taste IV,366,Chinese Restaurant
7140,540bcbe4498e8ec689373f9b,Arabian Nights Restaurant and Hookah Lounge,666,Hookah Bar
7141,59b2e6212f97ec60ba9f29ec,Asahi Japanese Restaurant,669,Japanese Restaurant
7142,4b6b7476f964a520dd092ce3,Oriental Plaza,1021,Chinese Restaurant
7143,4b8ad075f964a520da8232e3,Bario's,490,Pizza Place
7144,4bfec70cdaf9c9b6d83ef9ef,Starbucks,878,Coffee Shop
7145,59b2d0ee4a1cc05fed0283a5,Lillies Restaurant,40,Italian Restaurant
7146,4e4cc369bd413c4cc66bf90c,El Pollo II Restaurant,492,Spanish Restaurant
7147,4f32338319836c91c7c01d1d,W M E Restaurant,517,Food
7148,4bcce27efb84c9b6763d213e,El Pollo 2,501,Spanish Restaurant
7149,4ad910d8f964a520b81721e3,Da Noi Restaraunt,557,Italian Restaurant
7150,4c2e751316adc92871efbb9c,Restaurant on the Plaza Pizzeria,122,Pizza Place
7151,4bb62e502ea195212e42ab2f,Gino's Villa Monte Pizzeria & Restaurant,133,Pizza Place
7152,4f32468019836c91c7c79dc4,Sage Restaurant and Lounge,170,Food
7153,4b89bfbff964a5205e4d32e3,Nori,156,Sushi Restaurant
7154,4c0c36767e3fc928568af682,"Francesca's Steakhouse, Restaurant & Bar",516,Steakhouse
7155,4b343839f964a5203a2625e3,La Strada,148,Italian Restaurant
7156,4b53abbef964a5203aa727e3,Starbucks,660,Coffee Shop
7157,4be1ac60edbb0f47c145a615,Gennaro's Restaurant,667,Pizza Place
7158,4e4e4a61bd4101d0d7a6f56f,Fushimi Japanese Restaurant,1091,Japanese Restaurant
7159,4f32889619836c91c7e123d3,Pazzo Pizzeria and Restaurant,355,Food
7160,59bc89c77dc9e174b58a28bf,Amadeus Restaurant,578,Russian Restaurant
7161,4f322e7919836c91c7be2926,Sotto Cinque Restaurant,403,Food
7162,4f44de1019836ed001971824,Lentos Restaurant,417,Food
7163,4f32188919836c91c7b56367,Lavilla Pizza Restaurant,643,Pizza Place
7164,4f32b49319836c91c7f1a5fc,Sprinkles Restaurant,676,Food
7165,4c6d59ab463537048eca08bc,John's Restaurant & Catering,986,Pizza Place
7166,4df2a8e0a8091416299fe209,La Botte,1112,Italian Restaurant
7167,55e79326498ede65f9f0da55,El Dorado Restaurant,1128,Spanish Restaurant
7168,4b9fb541f964a520fd3637e3,La Fontana Restaurant,964,Italian Restaurant
7169,59051590a4b51b124b419012,Moon Star Asian Restaurant & Bar,986,Asian Restaurant
7170,4f43d30e19836ed00190d1f7,Mr Ds Restaurant,1016,Food
7171,4f320c8219833175d60b6600,Vintage Delicatessen and Restaurant,1019,Deli / Bodega
7172,5553e990498e8aab06f0f75e,Empire Express Chinese Restaurant,1145,Chinese Restaurant
7173,4b22e2a3f964a5207c4f24e3,Canlon's,1196,Restaurant
7174,4f329c0319836c91c7e87973,Torrone Restaurant Italiano,760,Italian Restaurant
7175,4b22e2a3f964a5207c4f24e3,Canlon's,871,Restaurant
7176,4ba6aeadf964a5208d6839e3,Hokkaido Japanese Restaurant,1210,Japanese Restaurant
7177,517dbe77e4b0eef580c875a3,Piccolino's italian Restaurant,231,Italian Restaurant
7178,4e4e1f17bd4101d0d7a2b873,Lj's Buona Pasta,189,Italian Restaurant
7179,4d9cb4ef8efaa14350e753b7,Giulliana's Restaurant,1074,Italian Restaurant
7180,4cfacc6cfeec6dcbb7724236,Gusto Restaurant,211,Italian Restaurant
7181,4f3289d019836c91c7e198ab,Perks Coffee,1044,Coffee Shop
7182,4b747adcf964a52010df2de3,Lucky Fortune Chinese Restaurant,209,Chinese Restaurant
7183,4c9bea5954c8a1cd97b3754b,La Candela Espanola,221,Spanish Restaurant
7184,4f439b1b19834bc91f57d52e,Matsu Japanese Restaurant,635,Food
7185,4e4cc212bd413c4cc66bedd5,Sombrero's,1054,Mexican Restaurant
7186,4f32246419836c91c7ba496c,Via Serra Pizza Restaurant,871,Pizza Place
7187,4f327f4b19836c91c7dd9482,Alfredo's Italian Seafood Restaurant,1021,Food
7188,4f3211e619833175d60d85b0,Oka Sushi Japanese Restaurant,1045,Japanese Restaurant
7189,4f32a19d19836c91c7ea9331,Blin Restaurant,1136,Food
7190,4bfd7488f7c82d7fb4368e04,East Sushi,1125,Sushi Restaurant
7191,4b6eff67f964a520b1d52ce3,Kingdom Cafe,1046,Pizza Place
7192,4d3b7cc80333a0934d375f34,China Chalet Restaurant,988,Chinese Restaurant
7193,4f44e5ad19836ed001974f2b,Restaurant 101,41,Food
7194,4bda0cbfaae4ef3b3dcc6ec6,TOMO Japanese Cuisine,125,Sushi Restaurant
7195,4f3211e619833175d60d85b0,Oka Sushi Japanese Restaurant,485,Japanese Restaurant
7196,4bc0e24bb492d13a2417a560,Kiku Sushi,262,Sushi Restaurant
7197,4c4a44f9bad7a593ee641daa,Giovannis Trattoria,358,Italian Restaurant
7198,4bfd7488f7c82d7fb4368e04,East Sushi,412,Sushi Restaurant
7199,4b6eff67f964a520b1d52ce3,Kingdom Cafe,474,Pizza Place
7200,4d3b7cc80333a0934d375f34,China Chalet Restaurant,531,Chinese Restaurant
7201,54d1683a498edfea0470c6dd,Romeos pizzeria & restaurant,373,Pizza Place
7202,4c101cc9b93cc9b6ce3e56e0,Mona Lisa Pizzeria,377,Pizza Place
7203,4bda0cbfaae4ef3b3dcc6ec6,TOMO Japanese Cuisine,1216,Sushi Restaurant
7204,4d8bc294bb88f04d0f659e3a,Islander Taste I,215,Chinese Restaurant
7205,5c40b659603d2a002cb0ba3e,Main Street Coffee,634,Coffee Shop
7206,59fc9f85f193c02897fc2369,Deluca’s Italian Restaurant,728,Italian Restaurant
7207,4b94401ef964a5202f7134e3,Rocky Toto's Original Italian Restaurant,818,Italian Restaurant
7208,4b577d4df964a5200e3828e3,Kim's Island,615,Chinese Restaurant
7209,4e4cc36ebd413c4cc66bf944,Chef Hong,1187,Asian Restaurant
7210,53b720d5498e63627896954e,Cinderellas Restaurant,20,Mexican Restaurant
7211,4b76d8dbf964a520be632ee3,Pier 76 Italian Restaurant,519,Italian Restaurant
7212,5723f1e6498e66056ad37dc6,BLVD Cafe,80,Sri Lankan Restaurant
7213,4c6d9c0010faa143a863ee68,M&K Spanish Restaurant,315,Spanish Restaurant
7214,4c91153c57e5b60ccdaa5d1c,Zubee International Restaurant,159,African Restaurant
7215,52b74c2f498e433066d4b288,San Rasa,133,Sri Lankan Restaurant
7216,4d8d02b9d00a6ea8c00b984f,Chuck's Pizzeria & Restaurant,585,Pizza Place
7217,4d9b4d04b4fa370464089a0d,Subway,999,Sandwich Place
7218,53ba2986498efc27ecf908d4,El Patron Restaurant & Lounge Inc.,981,Mexican Restaurant
7219,4f3235bb19836c91c7c0fc4f,Lido Restaurant,306,Food
7220,4f326e6019836c91c7d72537,Zidokos W Ind and AFR Restaurant,306,Food
7221,5018811fe4b0b1e5266f69a1,Garabaldi Deli & Restaurant,1179,Mexican Restaurant
7222,4f32a49319836c91c7ebb082,Uncle Nicks Restaurant,330,Food
7223,4d139e2e058fa35d58b42f9f,May May Chinese Restaurant,833,Chinese Restaurant
7224,4f3248ef19836c91c7c89626,Asian Chinese Restaurant,520,Chinese Restaurant
7225,4bb4af2bbc82a593e3aa3e72,Papouli's Restaurant,519,Greek Restaurant
7226,5c087c60deb49500257ecaad,Green Tea Chinese Restaurant,811,Chinese Restaurant
7227,4a214841f964a520cd7c1fe3,Beso,749,Tapas Restaurant
7228,4f323e0919836c91c7c43bb4,New Pair Jan Chinese Restaurant,606,Chinese Restaurant
7229,4d22274c6e8c3704302009a0,Jiang Restaurant,605,Chinese Restaurant
7230,4f32963619836c91c7e64d88,El Famoso Restaurant,746,Food
7231,4cd1f1bb01eaf04df442c15d,New Choi Hee,721,Chinese Restaurant
7232,4f32176019836c91c7b4e9d3,The Mango Tree Restaurant,898,Food
7233,4b786c10f964a52011cd2ee3,New Asha,532,Sri Lankan Restaurant
7234,517f09e2e4b04c619af39e75,Chris Luner Coffee Counter,481,Café
7235,533617bd498ed6460f8301f9,Wagner College Coffee House,602,Café
7236,4daaa04bfa8cc7649739b8bb,The Coffeehouse,606,Café
7237,4b65f2e3f964a5206e0a2be3,Al-Humza,1084,Indian Restaurant
7238,4f32440719836c91c7c699f4,Ritas Pizzeria and Restaurant,1043,Pizza Place
7239,4f234314e4b0d609c555782a,chinese Restaurant,715,Chinese Restaurant
7240,4f44c68e19836ed0019667b2,Chan Shu Hong Chinese Restaurant,1088,Chinese Restaurant
7241,4b65f266f964a520530a2be3,El Pollo Restaurant,1026,Spanish Restaurant
7242,533617bd498ed6460f8301f9,Wagner College Coffee House,449,Café
7243,4daaa04bfa8cc7649739b8bb,The Coffeehouse,454,Café
7244,517f09e2e4b04c619af39e75,Chris Luner Coffee Counter,476,Café
7245,4b65f2e3f964a5206e0a2be3,Al-Humza,719,Indian Restaurant
7246,4f234314e4b0d609c555782a,chinese Restaurant,609,Chinese Restaurant
7247,4f32440719836c91c7c699f4,Ritas Pizzeria and Restaurant,988,Pizza Place
7248,4f321c6719836c91c7b6fb99,New Phoenix Restaurant,801,Food
7249,4b65f266f964a520530a2be3,El Pollo Restaurant,830,Spanish Restaurant
7250,4f44c68e19836ed0019667b2,Chan Shu Hong Chinese Restaurant,1087,Chinese Restaurant
7251,4a997860f964a5207a2e20e3,George's Restaurant,829,Diner
7252,4e33140eb0fb17f64f7edaac,Breeze's Jamaican Restaurant,308,Caribbean Restaurant
7253,4c49da11fbafc92881b67bdb,Andrew's Coffee Shop,879,Diner
7254,4b718914f964a520c04b2de3,Madina Restaurant and Sweets,759,Indian Restaurant
7255,4ba7da81f964a5200fb939e3,Angelo's Pizza,241,Pizza Place
7256,4b5a79d8f964a52062c728e3,Double Dragon Chinese Restaurant,966,Chinese Restaurant
7257,55cf6fd5498ed97f45d66288,Banana Boat Restaurant,298,Caribbean Restaurant
7258,521be23311d265d3b0253d94,Crown Fried Chicken& Coffee Shop,851,Fast Food Restaurant
7259,4b651ed9f964a5201ce52ae3,Mamma Lucia's Restaurant,956,Italian Restaurant
7260,51bbb5b3498ef9c24450297b,Tonel Restaurant & Lounge,842,Lounge
7261,4f320c7c19833175d60b63c7,Rolphe and Margaret Coffee,639,Coffee Shop
7262,4ba8b0a8f964a5203fe739e3,C & J Jamaican Restaurant,812,Caribbean Restaurant
7263,4c2bd8d1b34ad13ac278eace,No. 1 Restaurant,743,Chinese Restaurant
7264,4f721dc0e4b02918ecf4d96f,Fork Hold Restaurant & Bar,842,Bar
7265,4c23f9a0136d20a1e923e161,New neighbor chinese restaurant,468,Chinese Restaurant
7266,4feb980de4b008a76813d0a3,C & C Restaurant,841,Caribbean Restaurant
7267,4aefaffff964a520e3d921e3,Golden Bird Chinese Food,1030,Chinese Restaurant
7268,5172b2d4498e646485496d05,Coffee Mob,881,Coffee Shop
7269,4af378def964a520f8ed21e3,Bo Bo Kitchen,298,Chinese Restaurant
7270,4db0f4371e729fcc56497f20,Mashallah,752,Indian Restaurant
7271,4cfb1dce2d80a143d6a749d8,Wing Hing Chinese Restaurant,842,Chinese Restaurant
7272,4b816721f964a520eaa330e3,Armando & Pablo's Restaurant,968,Diner
7273,4d6c67ff9eb388bf93cd4531,Chin Chin Wu,653,Chinese Restaurant
7274,4f32795419836c91c7db4d12,Latoya's Coffee Shop,1039,Coffee Shop
7275,4be756a4910020a1db5ad514,Cam Tak Express Restaurant,279,Chinese Restaurant
7276,55845926498e6ad57d30d6f8,Coffee Z,1012,Coffee Shop
7277,4bb7871f98c7ef3ba4e82f02,Shayna's Restaurant,857,Caribbean Restaurant
7278,50d1e1bbe4b0faa00ae867d9,Quezada  Restaurant,540,Spanish Restaurant
7279,4deeb5b51f6e6d35416ff1f9,SUBWAY,267,Sandwich Place
7280,50b91d3de4b0802eb8488f39,Kreyol Flavor Bakery & Restaurant,1174,Caribbean Restaurant
7281,4f440b2e19836ed00191f6fa,Ronald Pierre Restaurant,496,Food
7282,4b898cbcf964a520f14032e3,China Dragon Restaurant,710,Chinese Restaurant
7283,4ec5b973f5b9e88190874d45,Yummy Chinese Restaurant,507,Chinese Restaurant
7284,4d866c1750913704eaceab5b,Shandar Sweet & Restaurant,760,Restaurant
7285,4c3ce41815cb1b8d4d3c7bdc,El Buen Gusto,641,Spanish Restaurant
7286,4f32060519833175d60ab358,Mike's Island Grill Restaurant,453,Food
7287,4bd0dcc9462cb713f848d907,La Huasteca,680,Mexican Restaurant
7288,4c27cf8fe19720a1af09f758,Emelek Restaurant & Bakery,519,Caribbean Restaurant
7289,4cfef9c3f1605481e9ce96ea,Taste of China Restaurant,1123,Chinese Restaurant
7290,4bba7c79b35776b06d04cb01,Gran Prestigio,1061,Caribbean Restaurant
7291,4f325d7b19836c91c7d09cae,Cecelia's Apachey Restaurant,611,Food
7292,4f32a2d719836c91c7eb0af7,Jis Coco Restaurant,634,Food
7293,4e4c4c49bd413c4cc66851f4,Nihon Bashi Japanese Restaurant,667,Japanese Restaurant
7294,5aeb819b135b39002cc5ffb2,Falguni Family Restaurant,1012,Indian Restaurant
7295,4f5afa50e4b04fe10d6a30a5,"Caribbean American Ent. Bar, Lounge & Restaurant",1025,Bar
7296,4cf9a6dfee9cb60ccf9a85ad,Patience Haitian Restaurant,712,Caribbean Restaurant
7297,4f321b6319836c91c7b68f6b,Des and De Restaurant and Bakery,771,Bakery
7298,4d0aac459a4437044cf6b467,New Garden Restaurant,276,Chinese Restaurant
7299,4bc4c577abf49521628bc593,C & J Jamaican Restaurant,1028,Caribbean Restaurant
7300,4bae858bf964a5205dbc3be3,New CombiNew Combination Restaurant Inc,531,African Restaurant
7301,4f322af219836c91c7bcd71c,First Class Daily Coffee Shop,363,Coffee Shop
7302,4f03cdf661afb3ab89eb6d4a,Crown Fried Chicken Pizza & Coffee Shop,401,American Restaurant
7303,4d3b0c6d1fc36dcbbc206df5,Siu's Restaurant,1065,Chinese Restaurant
7304,4dbb7ebd5da3ff58ec340169,China Moon,1126,Chinese Restaurant
7305,538150e6498ea82192d3722a,Diamond Krust Restaurant & Bakery,656,Caribbean Restaurant
7306,4f32858619836c91c7dff49b,Hopeys Pizza and Restaurant,228,Pizza Place
7307,58110e6938fa8f87624a65ff,Lexotique Restaurant & Fritay,695,Caribbean Restaurant
7308,4dca7405c65bebb82f386185,Subway Restaurant,1053,Sandwich Place
7309,58915eedd7b4733bb625feab,Jazzy West Indian and American Restaurant,246,Caribbean Restaurant
7310,5a3d3865a8eb601f0e4e1166,T&G Restaurant Spot,267,Restaurant
7311,4f32489b19836c91c7c8751a,Estrellita Coffee Shop,961,Food
7312,4f32acd919836c91c7eec9a4,New Mon Hing Chinese Restaurant,339,Food
7313,4ea7e1bd9adfcc4eb0b97442,Coffee & Donut Cart,805,Food Truck
7314,5b380cf69e0d54002c735729,Pd Mario Restaurant,291,Latin American Restaurant
7315,50be37c5e4b055dc46ac695c,Bell's Jamaican Restaurant,304,Caribbean Restaurant
7316,512ff4f1e4b0ee8b205bf62e,PJ Restaurant & Bakery,1134,Caribbean Restaurant
7317,53637c81498e0b44499e246c,West's Caribbean International Restaurant,600,Caribbean Restaurant
7318,4f3284a619836c91c7df9d4c,Milos Restaurant,657,Food
7319,4e8287a277c8a556c712da21,Soldier's Restaurant,437,Caribbean Restaurant
7320,4c0c025ca1b32d7fa0e49bf0,Kal's Bakery & Restaurant,1317,Caribbean Restaurant
7321,4e35b780d1649e45e3d4943b,House Of Lin Chinese Restaurant,1069,Chinese Restaurant
7322,4c0bc8246071a59395b4e132,Jonaki Caterers Restaurant (formerly Steve's Utica Jerk Center),809,BBQ Joint
7323,4c800335d34ca14369651580,A&C. Trinidad & Guyana Roti Shop,1094,Caribbean Restaurant
7324,4f43515619834bc91f55ed3b,Yoyo Family Restaurant,709,Food
7325,4e234967c65b2b5e3559e8ac,Brown Sugar Cuisine Restaurant,602,Caribbean Restaurant
7326,4bbd4b798ec3d13a85fd1b28,Imperial Kitchen Chinese Restaurant,783,Chinese Restaurant
7327,4e010a541838cb6a1accbb2d,Sky Wok Garden,859,Chinese Restaurant
7328,4d975b0b0caaa143501b90b3,D&P Restaurant,1302,African Restaurant
7329,4f3273ab19836c91c7d92aee,Oisis Restaurant,1200,Food
7330,56623908498ed07390615bd6,Richness Restaurant,989,Caribbean Restaurant
7331,4be36a22d27a20a12c41925b,Bake & Things Restaurant,1295,Caribbean Restaurant
7332,595a37ec35d3fc2a9651af31,New Era Restaurant & Lounge,690,Restaurant
7333,4e3ed08be4cdab9b9355614f,Tian Jin,878,Chinese Restaurant
7334,4f32238f19836c91c7b9f094,Rickys Restaurant,1057,Food
7335,4e1869ce14957dc705d6b8f3,Ranchito Restaurant,1037,Spanish Restaurant
7336,4f994248e4b0a7aa8532d2c9,Cafe 101,936,Coffee Shop
7337,5a07419326659b655b181d6a,J.R Restaurant,728,Caribbean Restaurant
7338,4f3219c819836c91c7b5e765,Rose Restaurant,1093,Food
7339,4f32754319836c91c7d9c427,Sally's Restaurant,750,Food
7340,4f43693119834bc91f56a26b,Marcel Restaurant,756,Food
7341,4f3206fa19833175d60b11a3,Soldier's Restaurant,770,Food
7342,4f32776c19836c91c7da9393,Hing Yip Chinese Take Out Restaurant,832,Food
7343,4f32660019836c91c7d3eb56,Ovril Restaurant,881,Food
7344,4f321ac219836c91c7b64e50,Butches Restaurant,892,Food
7345,4f3258bc19836c91c7cebd61,Isla Restaurant,921,Food
7346,4cbdab3f43ec6dcbf554b831,Linda's Restaurant,361,Caribbean Restaurant
7347,4bc4c577abf49521628bc593,C & J Jamaican Restaurant,401,Caribbean Restaurant
7348,4c1ad571eac020a10a0144c2,China Hao Restaurant,659,Chinese Restaurant
7349,4bae858bf964a5205dbc3be3,New CombiNew Combination Restaurant Inc,576,African Restaurant
7350,4ed7e059b8f7e740d1a8f5f3,P&S Bakery & Restaurant,610,Bakery
7351,4d0aac459a4437044cf6b467,New Garden Restaurant,1028,Chinese Restaurant
7352,4d3b0c6d1fc36dcbbc206df5,Siu's Restaurant,914,Chinese Restaurant
7353,4dc085ac0cb60a0db2ec1093,Topaze West Indian & American Restaurant,662,Caribbean Restaurant
7354,4e35b780d1649e45e3d4943b,House Of Lin Chinese Restaurant,308,Chinese Restaurant
7355,4e4dcb1dbd41b76bef933483,Starbucks,352,Coffee Shop
7356,4dbb7ebd5da3ff58ec340169,China Moon,953,Chinese Restaurant
7357,4f10a790e4b03856ef7f708a,A & C Coffee Shop,1129,Breakfast Spot
7358,4f03cdf661afb3ab89eb6d4a,Crown Fried Chicken Pizza & Coffee Shop,762,American Restaurant
7359,4f3243fd19836c91c7c69664,Church Avenue Restaurant,391,Food
7360,4f3284a619836c91c7df9d4c,Milos Restaurant,400,Food
7361,4f322af219836c91c7bcd71c,First Class Daily Coffee Shop,964,Coffee Shop
7362,4f3293c919836c91c7e56325,Wahdo Restaurant,272,Food
7363,4c800335d34ca14369651580,A&C. Trinidad & Guyana Roti Shop,465,Caribbean Restaurant
7364,4f32238f19836c91c7b9f094,Rickys Restaurant,416,Food
7365,4cb7a76fbac93704197cd67c,Mr. Chan's Chinese Restaurant,333,Chinese Restaurant
7366,4f32754319836c91c7d9c427,Sally's Restaurant,320,Food
