v_name,v_cat,avg_dist_2_neighborhood,cnt_near_neighborhood,restaurant_id
Hunts Point Chinese Restaurant,Chinese Restaurant,716.0,2,4ed67263e300d4f60477f45e
Jerry’s Coffeeshop,Coffee Shop,684.6666666666666,3,5aac203289b06a64eba21b8f
Di-Elle's Restaurant,Diner,733.6666666666666,3,4d6d3ba1fbf0a0938d48fd8c
Wang Eastern Chinese Restaurant,Chinese Restaurant,401.0,2,4f540624e4b028a921200261
El Valle Restaurant,Latin American Restaurant,530.5,2,4d8815c6401a224b07467218
El Despertar Restaurant,Caribbean Restaurant,598.6666666666666,3,4cdae9124006a14369f2d4b2
Pablo's Pizza Coffee & Donut Shop,Pizza Place,910.5,2,50da3c4ee4b07ec194bea802
Taino Restaurant,Food,525.0,2,4f323ea819836c91c7c47af8
No. 1 Kitchen Chinese Restaurant,Chinese Restaurant,344.0,1,4e4cf9e5bd413c4cc66dafee
Food Bo Garden Chinese Restaurant,Food,581.5,2,4f3250b719836c91c7cba36c
Luischia Restaurant,Food,607.0,3,4f32654219836c91c7d3a237
El Centroamericano Restaurant,Food,592.5,2,4f43585419834bc91f56203d
Tita's Restaurant,Food,594.0,2,4f324dbd19836c91c7ca76a7
Castillo Restaurant,Food,602.0,2,4f32aa8619836c91c7edeb0a
Chinese Restaurant,Chinese Restaurant,487.0,1,4f32568019836c91c7cde0a6
panda restaurant,Asian Restaurant,396.5,2,4e1100807d8b4d5613d75921
La Fuente Restaurant,Food,541.0,2,4f328c6219836c91c7e29019
Carmen's Restaurant,Restaurant,617.3333333333334,3,4e4cf9e8bd413c4cc66db00f
Hing Wong,Chinese Restaurant,691.0,3,4dded2c945dd033c3937f203
N & J Bar Restaurant,Food,625.6666666666666,3,4dc2c90945ddd5b5b6b46785
Golden City Chinese Restaurant,Chinese Restaurant,70.0,1,4cc63e36bde8f04dcbfeb54b
A&C Coffee Shop,Spanish Restaurant,538.0,1,4c9e582b03133704451268d5
Castillo Restaurant,Food,83.0,1,4f328c3519836c91c7e27ef1
Fouta African/American Restaurant,African Restaurant,1196.0,1,4e4e2869bd4101d0d7a394b3
Kee Hing Restaurant,Chinese Restaurant,260.0,1,4e656e8252b1260c14683b4b
Jade Joy Chinese Restaurant,Chinese Restaurant,674.0,1,4e29e83418387cce0661a1d3
Ashley's Pizzareia and Restaurant,Pizza Place,179.0,1,4f3272fb19836c91c7d8e745
King Dragon Restaurant,Chinese Restaurant,474.0,1,4e6d29a0b0fb273d16817e6c
John's Coffee Shop,Coffee Shop,1180.0,1,4f325ecb19836c91c7d11fc3
Bani restaurant,Lounge,429.0,1,4f9df7ebe4b020e610e1ca38
Revolucionarios Restaurant,Mexican Restaurant,1176.0,1,4e4e2a6ebd4101d0d7a3c07b
Bruckner Pizza,Pizza Place,595.0,1,4c9919b378fc236a7e0d2a97
Lin Kee Hong Chinese Restaurant,Food,537.0,1,4f446f6a19836ed001941423
R M Paradise Restaurant,Food,1155.0,1,4f324a3d19836c91c7c9190f
Gold Lobster Restaurant,Chinese Restaurant,724.0,1,4d05634626adb1f71996d770
Las Camelias,Latin American Restaurant,1221.0,1,4c0d92ef336220a106fdca77
1175 Altagracia Restaurant,Restaurant,1161.0,1,4e4e3e6abd4101d0d7a5ca60
Centro Villa Restaurant,Food,1332.0,1,4f323a7619836c91c7c2d1eb
Legends Bar & Restaurant,Latin American Restaurant,1330.0,1,589154d9dc332974d3d3c36f
SUBWAY,Sandwich Place,711.0,1,4cd82c2ba42b236a0c21fe08
Filomena’s Pizza & Restaurant,Pizza Place,1003.0,1,54ad3b9b498e517446beb999
Crazy Coffee,Coffee Shop,266.0,1,4d2f249ab29359419f575d76
Six Happiness Chinese,Chinese Restaurant,615.0,1,4c51c46f250dd13a009fc67d
ohana Habachi Restaurant,Asian Restaurant,1054.0,1,52ddc51711d239cf5e611377
Paquita's Cafe,Bar,887.0,1,4c58a18c6407d13a2d4eb028
Premium Sweets & Restaurant,Indian Restaurant,229.0,1,55dfa36a498e164ef19bef7b
Tasties Caribbean American Restaurant,Food,239.0,1,4f43800319834bc91f573523
No. 1 Chinese Restaurant,Chinese Restaurant,982.0,1,4ecdba95e5faa5ecffcb7a82
Havana Cafe,Cuban Restaurant,929.5,2,4ce9871b8ef78cfa3573a19b
Queen Wok,Chinese Restaurant,889.0,2,4e4dd9acbd4101d0d79cbd29
Jen's Restaurant,Chinese Restaurant,888.0,2,4c238fa713c00f470a3d89de
Lucky Star Restaurant,Chinese Restaurant,545.5,2,4b9d4c26f964a52053a136e3
John's Donut Coffee Shop,Donut Shop,765.3333333333334,3,4e4e297abd4101d0d7a3af75
Alitalia Pizzeria Restaurant,Pizza Place,693.6666666666666,3,4e4e3e6cbd4101d0d7a5ca87
Great Wall Chinese Restaurant,Chinese Restaurant,551.0,2,4ed7c4dae5fabbd8a0a40b24
Hong Kong,Chinese Restaurant,812.0,3,4cd88b521891236a79d8360b
Caridad Restaurant,Spanish Restaurant,598.0,2,54de3178498e358e58c0de5d
Demi Restaurant,Spanish Restaurant,779.6666666666666,3,4eb32d9761af0dda8f609eb8
Afrikiko Gardens Restaurant,Food,445.0,1,4f4511b119836ed001986e83
Dynasty Chinese Restaurant,Asian Restaurant,674.5,2,4ba1333ff964a52065a137e3
Caribbean Sunshine Restaurant,Caribbean Restaurant,678.0,3,5b7595032be425002cab8dd3
Hot Mandarin Wok Chinese Restaurant,Chinese Restaurant,1176.5,2,4f324ff519836c91c7cb566a
Tu Sabor Restaurant,Food,679.0,1,4f32830519836c91c7defd38
Panda East Chinese Restaurant,Chinese Restaurant,539.0,2,4e4e3e67bd4101d0d7a5ca0b
Guacamole Restaurant,Mexican Restaurant,540.0,2,4e4e3e68bd4101d0d7a5ca16
New Hong Fa,Chinese Restaurant,847.0,2,4d93ab33eccda143cbfc0f55
Deilines Restaurant,Latin American Restaurant,1009.5,2,4cc7103ad43ba14386e677f8
D' Mera Restaurant,Caribbean Restaurant,798.5,2,575d704c498e39b271a0847a
Five Star Chinese Food,Chinese Restaurant,869.0,2,4ee26858e300513517adbc01
Antonio's Restaurant,Spanish Restaurant,688.0,3,4ef72fae6c25c411eb1316ed
Chan's Village,Chinese Restaurant,1173.0,1,4b1052adf964a520cd6d23e3
Venice pizzeria,Pizza Place,603.5,2,4b69bbddf964a520afb02be3
Starbucks,Coffee Shop,999.0,1,4b217496f964a5201c3c24e3
M&R Deli and Coffee Shop,Deli / Bodega,519.0,2,4c176b47216fc9b65b588f96
Caridad  Restaurant,Spanish Restaurant,703.6666666666666,3,4b68b130f964a52071872be3
Christy Coffee Service,Coffee Shop,671.3333333333334,3,4f32826119836c91c7debd8e
El Bohio Tropical Restaurant,Latin American Restaurant,728.3333333333334,3,4c4b596f712ac928d39dc56c
Hong Kong Restaurant,Chinese Restaurant,579.0,2,4e4cf8c9bd413c4cc66da6c3
Sing Hing,Asian Restaurant,731.3333333333334,3,4b36a336f964a520a53925e3
Tan Ten,Tanning Salon,522.5,2,4d2529e819ff370403990b70
Andy’s Cuisine Restaurant,Caribbean Restaurant,517.5,2,5b478f708a6f17002cffa049
Professional Restaurant,Food,757.0,2,4f3205e619833175d60aa76e
Sizzler,Food,815.0,4,4c2ac1052219c92832a7a348
Mi Cafetal Bar Restaurant,Mexican Restaurant,517.5,2,4e4e2867bd4101d0d7a39479
Eat Well Bakery and Restaurant,Bakery,715.0,3,4f320d9019833175d60bd324
National Restaurant,Food,517.5,2,4f32779019836c91c7daa15a
Captain's Pizzeria & Restaurant,Pizza Place,365.0,1,4e4cf8c3bd413c4cc66da683
Carita Silvio Restaurant,Food,739.0,3,4f3263b019836c91c7d30a94
King House Chinese Restaurant,Chinese Restaurant,892.0,2,51424423e4b0101df1aea383
Capri Pizza Restaurant,Pizza Place,852.5,2,4ca0e63554c8a1cd02b2a34b
Great Wall Chinese Restaurant,Chinese Restaurant,594.5,2,4bc8f646b6c49c74d8898d91
SUBWAY,Sandwich Place,519.5,2,4c6d5c5da437224b07c92cb1
Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,Italian Restaurant,547.5,2,4af71916f964a520cf0522e3
Ann & Tony's - An Original Arthur Avenue Restaurant,Italian Restaurant,576.0,2,4bc67f1104e8b713a833362d
Nick's Garden Coffee Shop,Diner,925.5,2,4bf3e1f8706e20a162a5a898
Bernie's Fish 'N' Chips And Restaurant,Southern / Soul Food Restaurant,396.0,2,4ca27b441ee76dcb950ff1dd
Mario's Restaurant & Catering,Italian Restaurant,672.5,2,4aa193d5f964a520124120e3
Three  Spanish  Restaurant,Spanish Restaurant,396.0,2,4bb7b71998c7ef3bf03e3002
Rodrigue's Coffee House,Coffee Shop,751.0,3,4c4dc81092b6a59356d5df6e
Marie's Fresh Roasted Coffee Beans,Gourmet Shop,597.5,2,4b057ae9f964a520a95822e3
Prince Coffee House,Café,887.6666666666666,3,56eeeb16498e8f651b540d2c
Cakor Restaurant,Eastern European Restaurant,379.0,1,4e5aedd945dd705592ab0a20
Two Star Restaurant,Mediterranean Restaurant,534.0,1,4bde5c0c921d95211ff36832
Fiesta Bar & Restaurant,Restaurant,411.0,2,4e4ce1a8bd413c4cc66cebde
Che Ches Coffee,Coffee Shop,689.5,2,4db374c3cda1c57c82479c22
Nice Food Chinese Restaurant,Chinese Restaurant,152.0,1,4e4ce1a6bd413c4cc66cebc8
J & D Caribbean Soul Fish & Chips Restaurant,Caribbean Restaurant,397.0,2,4e4ce184bd413c4cc66cea9b
Cerini Coffee & Gifts,Gourmet Shop,365.0,1,4af85c56f964a520890c22e3
three way spanish restaurant,Spanish Restaurant,394.5,2,5497602e498ed8ab0f5ed41b
J and L Coffee Shop,Food,395.0,2,4f32a7de19836c91c7ecf00b
Rubens Mexican Restaurant,Mexican Restaurant,237.0,1,5292e184498ec9a769d8659b
Marolo Restaurant,Latin American Restaurant,242.0,1,5a1da556db1d8131775ff9bf
La Puntilla Restaurant,Food,274.0,1,4f32204519836c91c7b89971
Lee's Chinese Restaurant,Arcade,275.0,1,4b9d60ccf964a5201ea836e3
Coffee Cart on Fordham Rd,Food Truck,686.3333333333334,3,4c8637a847cc224b2343a79f
University Pizza & Restaurant,Pizza Place,270.0,1,4b180daaf964a52024cc23e3
JJ Restaurant Sport Bar,Spanish Restaurant,863.5,2,5734d607498eba96da1726e5
Tapas Italiano Fusion Restaurant,Italian Restaurant,255.0,1,57005f75498ed225ade7266d
Antillianas Perla Restaurant,Food,289.0,1,4f32431119836c91c7c63599
R B Restaurant,Mexican Restaurant,881.0,2,4e4ce1bfbd413c4cc66cec91
Abraham Restaurant,Food,323.0,1,4f4466f919836ed00193debf
Red Apple Chinese Restaurant,Chinese Restaurant,826.0,3,4f3225e719836c91c7bae0ce
Fran's Pizza Restaurant,Food,341.0,1,4f325f1619836c91c7d13d13
Right Taste Caribbean Restaurant,Food,395.0,2,4f44c42819836ed0019656dd
el rey de mi corazon bar & restaurant,Restaurant,348.0,1,52b3ad19498e8bf3daf239ef
3way Restaurant,Spanish Restaurant,377.0,1,4f0b3929e4b0c3ff86bf0016
Prishtina Restaurant,Coffee Shop,366.0,1,4f32155a19836c91c7b4189c
Kiraku Japanese Restaurant,Food,394.0,1,4f3254fb19836c91c7cd4b6a
El Lider Bar and Restaurant,Food,567.5,2,4f325c9219836c91c7d041e9
Lucero Restaurant,Food,403.0,1,4f3271aa19836c91c7d86682
El Diamante Restaurant,Restaurant,974.0,2,4ddf127bd4c0935ddd54cc53
Taco Rey Restaurant #2,Mexican Restaurant,389.0,1,541c9b35498e2f982d07ba79
Papaye Restaurant,African Restaurant,785.0,3,4cb2beaadedbef3bca7c9d40
Medio Restaurant Coffee Shop,Food,724.75,4,4f32a73519836c91c7ecb0e5
Moss Café: Farm-To-Table Restaurant and Coffee Shop,Café,772.75,4,5567b581498eec1648966387
The Place Pizza and Coffee Shop,Pizza Place,859.6,5,4f32b53219836c91c7f1e07b
Buuni Coffee,Coffee Shop,903.6,5,5ae61804031320002c8c9a22
Rooney's Oceanfront Restaurant,Seafood Restaurant,874.8,5,53cc26ee498e3cb77abb8666
Best Pizza,Pizza Place,859.2,5,4c5ef37c6147be9af4239609
blue bay restaurant,Diner,732.0,4,4f03a18e9adf4efb132f038d
Pioneer Chinese Restaurant,Chinese Restaurant,612.3333333333334,3,4b2285c5f964a520454824e3
Mei Fung Chinese Take Out,Chinese Restaurant,718.25,4,4cfecca896c63704014d5daf
El Malecon,Caribbean Restaurant,665.6666666666666,3,4bd8e98811dcc928f865f833
Bari's,Pizza Place,660.6666666666666,3,4bd703fd6f649521baba71ec
Blue Sky Diner,Diner,896.0,5,4bd5e9f16f64952192f16fec
Golden Gate Chinese Restaurant,Chinese Restaurant,866.6,5,4b2283aff964a520204824e3
Panda Restaurant,Chinese Restaurant,667.3333333333334,3,4e4ddf76bd4101d0d79d3e83
Subway,Sandwich Place,676.0,3,4d0a529133d6b60cf4cf9985
China Wang Restaurant,Food,626.0,3,4f32883f19836c91c7e10279
La Tia,Latin American Restaurant,646.3333333333334,3,4d43516fe198721e4ab7af8b
Liebman's Kosher Deli,Deli / Bodega,859.2,5,4b7993cbf964a520c8022fe3
Seven Stars Restaurant,Food,665.3333333333334,3,4f326c9c19836c91c7d67b0a
Sushikawa Restaurant,Japanese Restaurant,906.4,5,4f32960919836c91c7e63dd8
Starbucks,Coffee Shop,817.5,4,49d73e8ff964a5201f5d1fe3
El Economico Restaurant,Spanish Restaurant,660.6666666666666,3,4ca785a597c8a1cd7e577ba5
Nam Thai,Thai Restaurant,864.0,5,4b94a4a2f964a520787f34e3
Aoyu Japanese Restaurant,Japanese Restaurant,810.5,4,503cfaffe4b066d39de5005a
Blue Bay Restaurant,Diner,808.5,4,4b228437f964a520274824e3
Starbucks,Coffee Shop,1154.0,1,4b292e73f964a5207b9a24e3
Noni's Coffee Shop,Coffee Shop,135.0,1,4b8d1887f964a520aae732e3
Skyview,Building,140.0,1,4be0afaf4f15c928c918cc0b
Golden Phoenix Chinese Restaurant,Chinese Restaurant,732.0,2,4ca4fda4d971b1f77da5f2e0
Skyview Restaurant and Delicatessen,Food,730.5,2,4aee1ad2f964a52019d221e3
American Classic,American Restaurant,812.0,1,4b5aba19f964a52041d228e3
Van Cortlandt Coffee Shop,Pizza Place,1017.5,2,4f328bf619836c91c7e26805
Tokyo House,Sushi Restaurant,732.0,2,4baa9c97f964a52088793ae3
New Hing Wong Chinese Restaurant,Chinese Restaurant,1056.0,1,4c4ccf4039f9d13acb7c6094
El Valle Restaurant,Spanish Restaurant,419.0,1,52e9b4cb498eadb6daf2f269
New China,Chinese Restaurant,819.0,2,4c28cca7ed0ac9b6b2c160aa
El Valle Restaurant,Spanish Restaurant,989.0,1,5c1c009675eee4002c0873fe
Addeo's Riverdale Pizzeria,Pizza Place,732.5,2,4b60b0f2f964a52044f429e3
Caribbean Grill Restaurant,Caribbean Restaurant,1016.0,2,55895f82498e9adf2f49a95f
Yayas Restaurant,Food,985.0,1,4f44072919836ed00191db39
Lucca Italian Restaurant,Italian Restaurant,536.0,2,4c9e1ef2542b224b70a3f09f
George's Restaurant,Diner,751.0,3,4bcfa0dc046076b0d9c46e71
Elvis Coffee Shop and Restuaran T,Coffee Shop,499.0,2,4f32621f19836c91c7d26de5
Pinocchio Pizza,Pizza Place,510.5,2,4bce5179b6c49c74070e9791
Taormina Restaurant,Food,520.0,2,4f3253f819836c91c7cce672
Lee Xing,Chinese Restaurant,586.5,2,4b5f3d97f964a52074af29e3
Helens Coffee Shop,Coffee Shop,750.0,3,4f3202ed19833175d6098588
Expresso Coffee,Café,756.3333333333334,3,4da767a61e72d9bb472f0bc1
East Dynasty Chinese Restaurant,Chinese Restaurant,759.6666666666666,3,4c896e279ef0224bdd29527b
Giovanni's Italian Restaurant,Italian Restaurant,598.0,2,4b85b6b3f964a5209b6e31e3
King Hing,Chinese Restaurant,644.5,2,4e4dd9bcbd4101d0d79cbeb3
China palace chinese restaurant,Chinese Restaurant,613.0,2,4cde0b9cf8cdb1f748ce8812
Caribe Restaurant,Latin American Restaurant,749.6666666666666,3,4bc66866bf29c9b6e4dcf92a
K V Q Chinese Restaurant,Chinese Restaurant,750.0,3,4e4dda04bd4101d0d79cc3fb
K <3 Q,Chinese Restaurant,750.0,3,4c277f2b136d20a1ce05e761
Mexico Magico Restaurant,Mexican Restaurant,750.0,3,4bad4cebf964a520b8433be3
City Island Tapas Restaurant,Seafood Restaurant,772.0,2,4fe650a4e4b0dceaf8e3d42b
Pines restaurant,Chinese Restaurant,835.6666666666666,3,50323292e4b0dea803d83606
Calvary Hospital,Hospital,812.0,3,4afdc237f964a520992a22e3
Sushi Q,Sushi Restaurant,775.6666666666666,3,4bbfc5a974a9a5935519cff6
Starbucks,Coffee Shop,788.0,3,4b4b8ac4f964a520ab9f26e3
Legendary Bar and Restaurant,American Restaurant,477.0,1,4d9cc174baae548104a4e264
El Paisano Pizzeria & Mexican Restaurant,Pizza Place,638.0,1,4efa1b1abe7bb4784ff43c77
Casa Restaurant & Lounge,Latin American Restaurant,305.0,1,566a11f0498e2d313dec9d4d
Quality Chef Chinese Restaurant,Chinese Restaurant,360.0,1,4d18f2bbe190721e03aa2521
pine restaurant and bar,Restaurant,308.0,1,4f408492e4b0d395c76dc192
Great Wall Chinese Restaurant,Chinese Restaurant,442.0,1,4f327f5e19836c91c7dd9bd8
Babalou Lounge and restaurant,Spanish Restaurant,1062.0,1,50258335e4b0737981b94cd7
Taco Loco,Taco Place,995.5,2,4e4cfe8cbd413c4cc66dd5fa
Cristina Restaurant (El Verdadero Sabor),Latin American Restaurant,765.0,1,4fbede13e4b0d1cc9d178ac4
Frenchy's Bar and Restaurant,Food,899.0,1,4f3211d719833175d60d7f64
Louis Seafood,Italian Restaurant,471.0,1,4bb8eb3ecf2fc9b65506a002
The Miles Coffee Bar,Coffee Shop,661.0,3,58b1b3e6076be15eeba26a3f
Franks Pizza & Restaurant,Pizza Place,434.5,2,4bf86b865ec320a1dec588d3
Rino's Italian Restaurant,Italian Restaurant,664.0,3,4b491198f964a5208f6426e3
Spoto's Italian Restaurant,Italian Restaurant,652.3333333333334,3,4c1d717b8b3aa59363a99a5f
Reina Restaurant,Latin American Restaurant,776.6666666666666,3,4c768dd2d8948cfa4bb46ada
Xing hui linda,Chinese Restaurant,658.0,3,4cf00d9262ef6dcb5847025a
The Coffee Break Co.,Coffee Shop,949.5,2,5ba00b9489b06a002c71bc29
Fiddlers Elbow,Bar,600.5,2,462d1873f964a520e8451fe3
Yamada Japanese Restaurant,Sushi Restaurant,758.6666666666666,3,4c8528aad34ca1434ea64480
Pete's Donut Shop & Restaurant,Diner,601.0,2,4bd323409854d13a3bf5fc4d
Casey's Sportsbar & Restaurant,Sports Bar,659.6666666666666,3,4e4dda22bd4101d0d79cc653
Giovanni Restaurant and Great Pizza,Pizza Place,667.6666666666666,3,4f3228b519836c91c7bbfa2a
China Wok,Chinese Restaurant,744.3333333333334,3,4c054ae273a8c9b66a4197e0
Hawaii Chinese Kitchen,Chinese Restaurant,422.0,2,4cb794b5bac9370417c5d57c
Brew Coffee House,Café,942.0,2,4fa535d4e4b02e6a552d4e1c
Cabo,Mexican Restaurant,591.0,2,53b89de7498e8be468fd777d
Icehouse Café Italian Restaurant,Restaurant,830.5,2,5344d095498e4169e09577df
Green Dragon,Asian Restaurant,422.0,2,4bbe0e0407809521db5bdb91
Jun Bo Restaurant,Asian Restaurant,783.3333333333334,3,4dacf0cbfa8ca548ba187bf5
SUBWAY,Sandwich Place,605.0,2,4bd61112637ba593dc92f770
Ice House Cafe,Italian Restaurant,825.5,2,4b958fccf964a52091a934e3
Chinese King Restaurant,Food,143.0,1,4f4513dc19836ed001987eb4
Vanao Philippino Restaurant,Food,952.6666666666666,3,4f3206df19833175d60b06fa
El Rincon Restaurant,Food,954.3333333333334,3,4f32191219836c91c7b59d20
El Sabor Restaurant,Food,975.0,3,4f32207e19836c91c7b8b083
La Roka Restaurant,Spanish Restaurant,844.5,2,4d48c032183f224b63f1d6a8
Webster Coffee Shop Prestige Restaurant,Coffee Shop,862.3333333333334,3,4f3295d819836c91c7e62c82
D'angelo's Italian Pizzeria & Restaurant,Pizza Place,605.5,2,4e4df7a5bd4101d0d79f46d2
Bus Stop Coffee Shop,Coffee Shop,597.0,2,4f32229619836c91c7b98e18
Sing loon,Chinese Restaurant,693.5,2,4c798a2681bca09332d5fd14
A&M Cool Carribean Restaurant,Caribbean Restaurant,797.0,2,543c78f2498e3726db6faeb2
Pinch Restaurant,American Restaurant,616.5,2,519a53488bbda10a3eb05945
Coconut Palm Restaurant - Bar & Grill,American Restaurant,895.3333333333334,3,4e4dd9a0bd4101d0d79cbbe1
"Louis Restaurant ""Godfather""",Historic Site,902.6666666666666,3,4f2c6196e4b09e391db6ff35
Food Hut Restaurant and Bakery,Bakery,786.0,2,4f3221c319836c91c7b93857
"Krc Restaurant, Grill and Bakery",Food,793.5,2,4f325b9719836c91c7cfe073
Top Of The Hill Restaurant,Caribbean Restaurant,628.5,2,4d0d13795c46a09322620cb4
Jacarand Restaurant,Food,805.5,2,4f32703b19836c91c7d7d7a1
nana's african restaurant,African Restaurant,811.0,2,53a346a6498e65f063c5fbc6
Fish Pot West Indian Restaurant,Caribbean Restaurant,815.0,2,4e4de612bd4101d0d79dac15
Citytropics Restaurant,Food,810.5,2,4f32124d19833175d60dad07
Drillonas Pizzeria Restaurant,Pizza Place,837.0,2,4bfdc548f61dc9b624959fde
C&C Deli And Coffee Shop And Pastry,Café,693.6666666666666,3,4c76709fdb52b1f77c637bdc
C&C Coffee Shop & Deli,Spanish Restaurant,695.6666666666666,3,4ee799918b81381c2a21569e
Rich Restaurant,Chinese Restaurant,691.6666666666666,3,4b8efe8bf964a520564333e3
Villa Maria Restaurant,Pizza Place,690.6666666666666,3,4bfb2ac2f214a593adebae0e
No. 1 Chinese Restaurant,Chinese Restaurant,696.0,2,4cd1dfb17b6854812887c9f8
Nicks Pizza,Pizza Place,931.0,2,4bba4eeeb35776b0edc4ca01
Caridad & Louie,Spanish Restaurant,600.0,3,4be2ecf6b02ec9b6a5064ec0
Fratelli's,Italian Restaurant,693.0,3,4c9518076b35a143d5dc21dc
Memories Lounge & Restaurant,Lounge,798.0,2,4cb65dc78db0a1435da06916
Bella Italia Pizzeria,Pizza Place,997.5,4,4c4b2b8c46240f47d7e5f6f2
NumberOneChineseRestaurant,Chinese Restaurant,717.0,2,4c8e6864b3bcb60cf8575927
Caribbean Rhythms,Caribbean Restaurant,988.0,2,4bfdbc20f7c82d7fd6ab8e04
Antonio's Restaurant,Spanish Restaurant,48.0,1,52481dd5498eea11405e72f9
New Era Restaurant,Food,59.0,1,4f329f7019836c91c7e9c0b8
Casique Restaurant,Food,71.0,1,4f32ad4919836c91c7eef2fa
Lucky House Chinese Restaurant,Chinese Restaurant,473.5,2,4d9a695ee5fd6ea8e3096df5
Jing Xin Chinese Restaurant,Chinese Restaurant,783.0,2,500742d3e4b06d3d9445b80f
El Gran Valle Restaurant,Spanish Restaurant,154.0,1,531285f5498e27c059004eee
Papaye Restaurant,African Restaurant,539.5,2,4e82603193ad9a726d484b5b
Double Dragon Chinese Restaurant,Chinese Restaurant,395.0,1,4f0c6950e4b02df3ebfe1928
larimar restaurant & bar,Latin American Restaurant,353.0,1,5355bca1498e075193d9ac70
Gus' Restaurant,Food,461.5,2,4f327f0f19836c91c7dd7d2c
Gambian Restaurant,Food,379.0,1,4f3202f519833175d60988ec
Valle Restaurant & Sports Bar,Latin American Restaurant,505.0,2,530643b7498e2069a0416c3f
Olga's Restaurant,Food,575.0,2,4f45016f19836ed001981257
Navarrete Restaurant,Food,487.0,2,4f3231f319836c91c7bf8032
Brisas Del Caribe Restaurant,Latin American Restaurant,514.0,2,4bd380fd462cb71315a7de07
Coffee Truck,Food Truck,689.0,2,4ca1f59cd3c2b60c89dde9bc
Step-In Restaurant,Diner,804.0,2,4b2084bdf964a520de3224e3
Ko Wong Restaurant,Chinese Restaurant,872.0,3,4c3f76c4ce54e21ea516081a
Olgalidis Restaurant,Caribbean Restaurant,608.0,2,4d55ddebcc65a1434223545e
Lulu's Coffee Shop,Diner,514.0,2,4c407b2dda3dc928c85dc7b9
General Tso's Chinese Restaurant,Chinese Restaurant,1005.0,3,4c896d443dc2a1cdb62ba432
Empire Wok,Chinese Restaurant,517.5,2,4c4386b8f97fbe9ab7f7b930
Lucadiaz Restaurant,Spanish Restaurant,607.5,2,4f5e2930e4b086681d8fbb46
Evo cocktail lounge & restaurant,Restaurant,509.0,2,529ea69511d2cbb2c4d6e9de
El Salvadoreño Restaurant & Sports Bar,Spanish Restaurant,607.5,2,56659aa038fa76efbf21d322
Halal Kitchen Chinese Restaurant,Chinese Restaurant,585.0,2,4e4e297abd4101d0d7a3af5f
El Son Caribeno Restaurant & Bar,Bar,815.0,2,5227a9c311d29a4d82f71fc9
Wendy's,Fast Food Restaurant,509.5,2,4b9b002df964a520adea35e3
Dada's Coffee Shop,Café,712.3333333333334,3,4f79a675e4b0a84b15e9a01f
Sing Garden Chinese Restaurant,Chinese Restaurant,190.0,1,4c7d8f085af8b60c4b079010
Starling Coffee Shop,Indian Restaurant,545.5,2,4e39d70dc65bab738fd50227
Step In Lounge and Restaurant,Lounge,921.6666666666666,3,509d8986e4b00baa8c1a0c98
King Coffee Services,Coffee Shop,933.3333333333334,3,4f321b9319836c91c7b6a2f3
China King,Chinese Restaurant,527.0,2,4bec8a4e976ac9289b2f610b
Georgie's Coffee Truck,Food Truck,785.5,2,4dc42a4c18387d1bd51c0ea6
Sabor Caribeno Cuchifrito Restaurant,Food,308.0,1,4f3240d519836c91c7c55543
L & Y Wing Hing Chinese Restaurant,Chinese Restaurant,906.8,5,4da9c2358154abafc29ba5d8
Melanies Roti Bar And Grill,Indian Restaurant,525.0,2,4c194631838020a13e78e561
Estrellita Poblana,Mexican Restaurant,702.0,3,4c2fe5367cc0c9b6699aec9a
Adjuntas Restaurant,Food,384.0,1,4f32074c19833175d60b33b9
Pancho's Mexican Restaurant,Mexican Restaurant,550.0,1,4d1a9cd770d76ea8efac4873
SUBWAY,Sandwich Place,379.0,1,509a696be4b01570b17c129d
La Abuelita Restaurant,Food,713.6666666666666,3,4f327c5919836c91c7dc7186
China One,Asian Restaurant,774.0,2,4c85817e2f1c236a54a35543
Cjs Restaurant,Food,742.0,2,4f45127319836ed00198741b
Ochie Jamaican Restaurant,Caribbean Restaurant,467.0,1,50049dd8e4b0a7c213e106dc
Jamah Africa Restaurant,Food,511.0,2,4f3233d719836c91c7c03ecb
Golden Jaragua,Chinese Restaurant,802.5,2,4c3e68db0596c9282a558478
Canoa,Spanish Restaurant,696.6666666666666,3,4beaf1366295c9b61a118708
Sabor Latino Seafood Restaurant,Chinese Restaurant,698.6666666666666,3,4b89b62df964a520ff4c32e3
Bellas Restaurant and Amp Bar,Food,510.0,2,4f32651319836c91c7d390b5
